Term,CRN,Subject,Course Number,Attribute,Credits,Title,Days,Time,Building,Instructor
202620,22628,PHYS,205,Natural Sciences,3,Modern Physics for Life Sc.,,,,
202620,22628,PHYS,205,Understanding the World,3,Modern Physics for Life Sc.,,,,
202620,22629,PHYS,205,Natural Sciences,3,Modern Physics for Life Sc.,F,0900 0950,BIOL,Samih Isber
202620,22629,PHYS,205,Understanding the World,3,Modern Physics for Life Sc.,F,0900 0950,BIOL,Samih Isber
202620,23052,PHYS,205,Natural Sciences,3,Modern Physics for Life Sc.,MW,1000 1050,PHYS,Samih Isber
202620,23052,PHYS,205,Understanding the World,3,Modern Physics for Life Sc.,MW,1000 1050,PHYS,Samih Isber
202620,22631,PHYS,205L,Natural Sciences,3,Modern Physics for Life Sc.Lab,M,1200 1359,PHYS,Racha Cheaib
202620,22631,PHYS,205L,Understanding the World,3,Modern Physics for Life Sc.Lab,M,1200 1359,PHYS,Racha Cheaib
202620,22632,PHYS,205L,Natural Sciences,3,Modern Physics for Life Sc.Lab,,,,
202620,22632,PHYS,205L,Understanding the World,3,Modern Physics for Life Sc.Lab,,,,
202620,22633,PHYS,205L,Natural Sciences,3,Modern Physics for Life Sc.Lab,,,,
202620,22633,PHYS,205L,Understanding the World,3,Modern Physics for Life Sc.Lab,,,,
202620,22634,PHYS,205L,Natural Sciences,3,Modern Physics for Life Sc.Lab,T,1400 1559,PHYS,Racha Cheaib
202620,22634,PHYS,205L,Understanding the World,3,Modern Physics for Life Sc.Lab,T,1400 1559,PHYS,Racha Cheaib
202620,22644,PHYS,210,Natural Sciences,3,Introductory Physics II,W,0800 0850,PHYS,Ola Hosseiky Malaeb
202620,22644,PHYS,210,Understanding the World,3,Introductory Physics II,W,0800 0850,PHYS,Ola Hosseiky Malaeb
202620,22645,PHYS,210,Natural Sciences,3,Introductory Physics II,T,0800 0850,PHYS,Ola Hosseiky Malaeb
202620,22645,PHYS,210,Understanding the World,3,Introductory Physics II,T,0800 0850,PHYS,Ola Hosseiky Malaeb
202620,22646,PHYS,210,Natural Sciences,3,Introductory Physics II,W,0900 0950,PHYS,Ola Hosseiky Malaeb
202620,22646,PHYS,210,Understanding the World,3,Introductory Physics II,W,0900 0950,PHYS,Ola Hosseiky Malaeb
202620,22647,PHYS,210,Natural Sciences,3,Introductory Physics II,R,1100 1150,CHEM,Ola Hosseiky Malaeb
202620,22647,PHYS,210,Understanding the World,3,Introductory Physics II,R,1100 1150,CHEM,Ola Hosseiky Malaeb
202620,22648,PHYS,210,Natural Sciences,3,Introductory Physics II,T,1100 1150,CHEM,Ola Hosseiky Malaeb
202620,22648,PHYS,210,Understanding the World,3,Introductory Physics II,T,1100 1150,CHEM,Ola Hosseiky Malaeb
202620,22649,PHYS,210,Natural Sciences,3,Introductory Physics II,M,1100 1150,PHYS,Ola Hosseiky Malaeb
202620,22649,PHYS,210,Understanding the World,3,Introductory Physics II,M,1100 1150,PHYS,Ola Hosseiky Malaeb
202620,22650,PHYS,210,Natural Sciences,3,Introductory Physics II,MWF,1000 1050,CHEM,Ola Hosseiky Malaeb
202620,22650,PHYS,210,Understanding the World,3,Introductory Physics II,MWF,1000 1050,CHEM,Ola Hosseiky Malaeb
202620,22651,PHYS,210,Natural Sciences,3,Introductory Physics II,MWF,1230 1320,CHEM,Ola Hosseiky Malaeb
202620,22651,PHYS,210,Understanding the World,3,Introductory Physics II,MWF,1230 1320,CHEM,Ola Hosseiky Malaeb
202620,22664,PHYS,211,Natural Sciences,3,Electricity & Magnetism,F,1100 1150,PHYS,Cynthia Saad
202620,22664,PHYS,211,Understanding the World,3,Electricity & Magnetism,F,1100 1150,PHYS,Cynthia Saad
202620,22665,PHYS,211,Natural Sciences,3,Electricity & Magnetism,M,0900 0950,PHYS,Cynthia Saad
202620,22665,PHYS,211,Understanding the World,3,Electricity & Magnetism,M,0900 0950,PHYS,Cynthia Saad
202620,22666,PHYS,211,Natural Sciences,3,Electricity & Magnetism,MW,1100 1150,CHEM,Cynthia Saad
202620,22666,PHYS,211,Understanding the World,3,Electricity & Magnetism,MW,1100 1150,CHEM,Cynthia Saad
202620,22673,PHYS,212,Natural Sciences,3,Modern Physics,TR,0930 1045,PHYS,Wafic Sabra
202620,22673,PHYS,212,Understanding the World,3,Modern Physics,TR,0930 1045,PHYS,Wafic Sabra
202620,22805,PSPA,201,Societies and Individuals,3,Intro to Political Science,MWF,0900 0950,NICELY,Ohannes Geukjian
202620,22805,PSPA,201,Social Sciences I,3,Intro to Political Science,MWF,0900 0950,NICELY,Ohannes Geukjian
202620,22806,PSPA,201,Societies and Individuals,3,Intro to Political Science,MWF,1000 1050,POST,Amer El Debek
202620,22806,PSPA,201,Social Sciences I,3,Intro to Political Science,MWF,1000 1050,POST,Amer El Debek
202620,22807,PSPA,201,Societies and Individuals,3,Intro to Political Science,TR,1400 1515,NICELY,Ghada Awada
202620,22807,PSPA,201,Social Sciences I,3,Intro to Political Science,TR,1400 1515,NICELY,Ghada Awada
202620,22808,PSPA,201,Societies and Individuals,3,Intro to Political Science,MW,1230 1345,FISK,Dima Smaira
202620,22808,PSPA,201,Social Sciences I,3,Intro to Political Science,MW,1230 1345,FISK,Dima Smaira
202620,22809,PSPA,201,Societies and Individuals,3,Intro to Political Science,TR,1230 1345,NICELY,Amer El Debek
202620,22809,PSPA,201,Social Sciences I,3,Intro to Political Science,TR,1230 1345,NICELY,Amer El Debek
202620,22810,PSPA,201,Societies and Individuals,3,Intro to Political Science,MWF,1000 1050,POST,Yeghia Tashjian
202620,22810,PSPA,201,Social Sciences I,3,Intro to Political Science,MWF,1000 1050,POST,Yeghia Tashjian
202620,22811,PSPA,202,Social Sciences II,3,Intro to Public Administration,TR,1400 1515,NICELY,Hiba Khodr
202620,22811,PSPA,202,Societies and Individuals,3,Intro to Public Administration,TR,1400 1515,NICELY,Hiba Khodr
202620,22812,PSPA,202,Social Sciences II,3,Intro to Public Administration,TR,1230 1345,NICELY,Hiba Khodr
202620,22812,PSPA,202,Societies and Individuals,3,Intro to Public Administration,TR,1230 1345,NICELY,Hiba Khodr
202620,22813,PSPA,202,Social Sciences II,3,Intro to Public Administration,TR,1100 1215,NICELY,Hiba Khodr
202620,22813,PSPA,202,Societies and Individuals,3,Intro to Public Administration,TR,1100 1215,NICELY,Hiba Khodr
202620,22815,PSPA,210,Cultures and Histories,3,Intr.to Political Thought,TR,1530 1645,NICELY,Samer Frangie
202620,22815,PSPA,210,Humanities I,3,Intr.to Political Thought,TR,1530 1645,NICELY,Samer Frangie
202620,22816,PSPA,210,Cultures and Histories,3,Intr.to Political Thought,TR,1230 1345,NICELY,Samer Frangie
202620,22816,PSPA,210,Humanities I,3,Intr.to Political Thought,TR,1230 1345,NICELY,Samer Frangie
202620,22817,PSPA,211,Societies and Individuals,3,Intr. to Comparative Politics,,,,
202620,22817,PSPA,211,Social Sciences I,3,Intr. to Comparative Politics,,,,
202620,22818,PSPA,211,Societies and Individuals,3,Intr. to Comparative Politics,,,,
202620,22818,PSPA,211,Social Sciences I,3,Intr. to Comparative Politics,,,,
202620,22819,PSPA,213,Societies and Individuals,3,Intr. to International Pol.,TR,0800 0915,NICELY,Nora Bayrakdarian
202620,22819,PSPA,213,Social Sciences I,3,Intr. to International Pol.,TR,0800 0915,NICELY,Nora Bayrakdarian
202620,22820,PSPA,213,Societies and Individuals,3,Intr. to International Pol.,TR,1230 1345,NICELY,Karim Makdisi
202620,22820,PSPA,213,Social Sciences I,3,Intr. to International Pol.,TR,1230 1345,NICELY,Karim Makdisi
202620,22828,PSPA,259,Societies and Individuals,3,Public Administ. in Lebanon,TR,1400 1515,NICELY,Samer Hankir
202620,22828,PSPA,259,Social Sciences I,3,Public Administ. in Lebanon,TR,1400 1515,NICELY,Samer Hankir
202620,22830,PSPA,273,Societies and Individuals,3,HR & Personnel Administration,MW,1230 1345,NICELY,Rima Shaar
202620,22830,PSPA,273,Social Sciences I,3,HR & Personnel Administration,MW,1230 1345,NICELY,Rima Shaar
202620,22831,PSPA,288AO,Community Engaged Learning,3,ST.Intro to Global Citizenship,,,,
202620,22831,PSPA,288AO,Societies and Individuals,3,ST.Intro to Global Citizenship,,,,
202620,22831,PSPA,288AO,Social Sciences I,3,ST.Intro to Global Citizenship,,,,
202620,22876,PSYC,101,Social Sciences I,3,Fresh.Int. to Psychologi.Sc.,TR,0930 1045,NICELY,May Awaida
202620,22877,PSYC,201,Societies and Individuals,3,Int. to Psychological Science,MWF,0900 0950,NICELY,May Awaida
202620,22877,PSYC,201,Social Sciences I,3,Int. to Psychological Science,MWF,0900 0950,NICELY,May Awaida
202620,22878,PSYC,201,Societies and Individuals,3,Int. to Psychological Science,MWF,1000 1050,NICELY,May Awaida
202620,22878,PSYC,201,Social Sciences I,3,Int. to Psychological Science,MWF,1000 1050,NICELY,May Awaida
202620,22879,PSYC,201,Societies and Individuals,3,Int. to Psychological Science,TR,0800 0915,NICELY,May Awaida
202620,22879,PSYC,201,Social Sciences I,3,Int. to Psychological Science,TR,0800 0915,NICELY,May Awaida
202620,22880,PSYC,201,Societies and Individuals,3,Int. to Psychological Science,TR,1230 1345,NICELY,May Awaida
202620,22880,PSYC,201,Social Sciences I,3,Int. to Psychological Science,TR,1230 1345,NICELY,May Awaida
202620,22881,PSYC,201,Societies and Individuals,3,Int. to Psychological Science,TR,1530 1645,NICELY,May Awaida
202620,22881,PSYC,201,Social Sciences I,3,Int. to Psychological Science,TR,1530 1645,NICELY,May Awaida
202620,22882,PSYC,201,Societies and Individuals,3,Int. to Psychological Science,MWF,1100 1150,NICELY,May Awaida
202620,22882,PSYC,201,Social Sciences I,3,Int. to Psychological Science,MWF,1100 1150,NICELY,May Awaida
202620,22883,PSYC,201,Societies and Individuals,3,Int. to Psychological Science,MWF,1400 1450,NICELY,May Awaida
202620,22883,PSYC,201,Social Sciences I,3,Int. to Psychological Science,MWF,1400 1450,NICELY,May Awaida
202620,22918,SART,201,Cultures and Histories,3,Painting I,TR,1400 1620,NICELY,Bassam Kahwagi
202620,22918,SART,201,Humanities I,3,Painting I,TR,1400 1620,NICELY,Bassam Kahwagi
202620,22919,SART,207,Cultures and Histories,3,The Digital Image,TR,1530 1750,NICELY,Jad Youssef
202620,22919,SART,207,Humanities I,3,The Digital Image,TR,1530 1750,NICELY,Jad Youssef
202620,22930,SOAN,201,Social Inequalities,3,Introduction to Sociology,TR,1230 1345,NICELY,Alexandra Kassir
202620,22930,SOAN,201,Societies and Individuals,3,Introduction to Sociology,TR,1230 1345,NICELY,Alexandra Kassir
202620,22930,SOAN,201,Social Sciences I,3,Introduction to Sociology,TR,1230 1345,NICELY,Alexandra Kassir
202620,22931,SOAN,201,Social Inequalities,3,Introduction to Sociology,MW,1400 1515,NICELY,Rima Majed
202620,22931,SOAN,201,Societies and Individuals,3,Introduction to Sociology,MW,1400 1515,NICELY,Rima Majed
202620,22931,SOAN,201,Social Sciences I,3,Introduction to Sociology,MW,1400 1515,NICELY,Rima Majed
202620,22932,SOAN,201,Social Inequalities,3,Introduction to Sociology,MW,1100 1215,NICELY,Rima Rassi
202620,22932,SOAN,201,Societies and Individuals,3,Introduction to Sociology,MW,1100 1215,NICELY,Rima Rassi
202620,22932,SOAN,201,Social Sciences I,3,Introduction to Sociology,MW,1100 1215,NICELY,Rima Rassi
202620,22933,SOAN,201,Social Inequalities,3,Introduction to Sociology,TR,0930 1045,NICELY,Zeina Fathallah
202620,22933,SOAN,201,Societies and Individuals,3,Introduction to Sociology,TR,0930 1045,NICELY,Zeina Fathallah
202620,22933,SOAN,201,Social Sciences I,3,Introduction to Sociology,TR,0930 1045,NICELY,Zeina Fathallah
202620,22934,SOAN,201,Social Inequalities,3,Introduction to Sociology,MWF,0800 0850,NICELY,Zeina Fathallah
202620,22934,SOAN,201,Societies and Individuals,3,Introduction to Sociology,MWF,0800 0850,NICELY,Zeina Fathallah
202620,22934,SOAN,201,Social Sciences I,3,Introduction to Sociology,MWF,0800 0850,NICELY,Zeina Fathallah
202620,22935,SOAN,201,Social Inequalities,3,Introduction to Sociology,MWF,0900 0950,NICELY,Zeina Fathallah
202620,22935,SOAN,201,Societies and Individuals,3,Introduction to Sociology,MWF,0900 0950,NICELY,Zeina Fathallah
202620,22935,SOAN,201,Social Sciences I,3,Introduction to Sociology,MWF,0900 0950,NICELY,Zeina Fathallah
202620,22936,SOAN,201,Social Inequalities,3,Introduction to Sociology,TR,0800 0915,NICELY,Dina Hakim Hussein Agha
202620,22936,SOAN,201,Societies and Individuals,3,Introduction to Sociology,TR,0800 0915,NICELY,Dina Hakim Hussein Agha
202620,22936,SOAN,201,Social Sciences I,3,Introduction to Sociology,TR,0800 0915,NICELY,Dina Hakim Hussein Agha
202620,22937,SOAN,201,Social Inequalities,3,Introduction to Sociology,TR,0800 0915,NICELY,Zeina Fathallah
202620,22937,SOAN,201,Societies and Individuals,3,Introduction to Sociology,TR,0800 0915,NICELY,Zeina Fathallah
202620,22937,SOAN,201,Social Sciences I,3,Introduction to Sociology,TR,0800 0915,NICELY,Zeina Fathallah
202620,22938,SOAN,203,Cultures and Histories,3,Introduction to Anthropology,MW,1100 1215,NICELY,Livia Celine Wick
202620,22938,SOAN,203,Humanities I,3,Introduction to Anthropology,MW,1100 1215,NICELY,Livia Celine Wick
202620,22938,SOAN,203,Social Inequalities,3,Introduction to Anthropology,MW,1100 1215,NICELY,Livia Celine Wick
202620,22939,SOAN,203,Cultures and Histories,3,Introduction to Anthropology,TR,1400 1515,NICELY,Nikolas Kosmatopoulos
202620,22939,SOAN,203,Humanities I,3,Introduction to Anthropology,TR,1400 1515,NICELY,Nikolas Kosmatopoulos
202620,22939,SOAN,203,Social Inequalities,3,Introduction to Anthropology,TR,1400 1515,NICELY,Nikolas Kosmatopoulos
202620,22940,SOAN,203,Cultures and Histories,3,Introduction to Anthropology,TR,1100 1215,NICELY,Narod Seroujian
202620,22940,SOAN,203,Humanities I,3,Introduction to Anthropology,TR,1100 1215,NICELY,Narod Seroujian
202620,22940,SOAN,203,Social Inequalities,3,Introduction to Anthropology,TR,1100 1215,NICELY,Narod Seroujian
202620,22941,SOAN,203,Cultures and Histories,3,Introduction to Anthropology,TR,1400 1515,NICELY,Narod Seroujian
202620,22941,SOAN,203,Humanities I,3,Introduction to Anthropology,TR,1400 1515,NICELY,Narod Seroujian
202620,22941,SOAN,203,Social Inequalities,3,Introduction to Anthropology,TR,1400 1515,NICELY,Narod Seroujian
202620,22942,SOAN,203,Cultures and Histories,3,Introduction to Anthropology,TR,1530 1645,NICELY,Narod Seroujian
202620,22942,SOAN,203,Humanities I,3,Introduction to Anthropology,TR,1530 1645,NICELY,Narod Seroujian
202620,22942,SOAN,203,Social Inequalities,3,Introduction to Anthropology,TR,1530 1645,NICELY,Narod Seroujian
202620,22943,SOAN,203,Cultures and Histories,3,Introduction to Anthropology,TR,0930 1045,NICELY,Samar Ghanem
202620,22943,SOAN,203,Humanities I,3,Introduction to Anthropology,TR,0930 1045,NICELY,Samar Ghanem
202620,22943,SOAN,203,Social Inequalities,3,Introduction to Anthropology,TR,0930 1045,NICELY,Samar Ghanem
202620,22944,SOAN,203,Cultures and Histories,3,Introduction to Anthropology,TR,0800 0915,NICELY,Samar Ghanem
202620,22944,SOAN,203,Humanities I,3,Introduction to Anthropology,TR,0800 0915,NICELY,Samar Ghanem
202620,22944,SOAN,203,Social Inequalities,3,Introduction to Anthropology,TR,0800 0915,NICELY,Samar Ghanem
202620,22945,SOAN,203,Cultures and Histories,3,Introduction to Anthropology,MW,1100 1215,NICELY,Samar Ghanem
202620,22945,SOAN,203,Humanities I,3,Introduction to Anthropology,MW,1100 1215,NICELY,Samar Ghanem
202620,22945,SOAN,203,Social Inequalities,3,Introduction to Anthropology,MW,1100 1215,NICELY,Samar Ghanem
202620,22946,SOAN,203,Cultures and Histories,3,Introduction to Anthropology,MW,1230 1345,NICELY,Samar Ghanem
202620,22946,SOAN,203,Humanities I,3,Introduction to Anthropology,MW,1230 1345,NICELY,Samar Ghanem
202620,22946,SOAN,203,Social Inequalities,3,Introduction to Anthropology,MW,1230 1345,NICELY,Samar Ghanem
202620,22947,SOAN,218,Cultures and Histories,3,"Medicine, Disease and Society",MW,1400 1515,NICELY,Narod Seroujian
202620,22947,SOAN,218,Humanities I,3,"Medicine, Disease and Society",MW,1400 1515,NICELY,Narod Seroujian
202620,22948,SOAN,219,Social Inequalities,3,Introd.to Development Studies,TR,1100 1215,NICELY,Rima Rassi
202620,22948,SOAN,219,Societies and Individuals,3,Introd.to Development Studies,TR,1100 1215,NICELY,Rima Rassi
202620,22948,SOAN,219,Social Sciences I,3,Introd.to Development Studies,TR,1100 1215,NICELY,Rima Rassi
202620,23038,SOAN,244,Cultures and Histories,3,Digital Worlds and Societies,MW,1530 1645,NICELY,Elizabeth Matta Saleh
202620,23038,SOAN,244,Humanities I,3,Digital Worlds and Societies,MW,1530 1645,NICELY,Elizabeth Matta Saleh
202620,22950,SOAN,250,Cultures and Histories,3,Seminar in Art and Culture,TR,1530 1645,NICELY,Kirsten Scheid
202620,22950,SOAN,250,Humanities I,3,Seminar in Art and Culture,TR,1530 1645,NICELY,Kirsten Scheid
202620,22950,SOAN,250,Social Inequalities,3,Seminar in Art and Culture,TR,1530 1645,NICELY,Kirsten Scheid
202620,22989,STAT,201,Quantitative Thought,3,Elem.Statist.for the Social Sc,TR,0930 1045,NICELY,Lina Rahhal
202620,22989,STAT,201,Quantitative Reasoning,3,Elem.Statist.for the Social Sc,TR,0930 1045,NICELY,Lina Rahhal
202620,22990,STAT,201,Quantitative Thought,3,Elem.Statist.for the Social Sc,TR,1100 1215,NICELY,Alice Ashkar
202620,22990,STAT,201,Quantitative Reasoning,3,Elem.Statist.for the Social Sc,TR,1100 1215,NICELY,Alice Ashkar
202620,22991,STAT,203,Quantitative Thought,3,Statistics for Gender Studies,,,,
202620,22991,STAT,203,Quantitative Reasoning,3,Statistics for Gender Studies,,,,
202620,22991,STAT,203,Social Inequalities,3,Statistics for Gender Studies,,,,
202620,22992,STAT,210,Quantitative Thought,3,Elem.Statist. for the Sciences,M,1100 1150,BLISS,Alice Ashkar
202620,22992,STAT,210,Quantitative Reasoning,3,Elem.Statist. for the Sciences,M,1100 1150,BLISS,Alice Ashkar
202620,22993,STAT,210,Quantitative Thought,3,Elem.Statist. for the Sciences,,,,
202620,22993,STAT,210,Quantitative Reasoning,3,Elem.Statist. for the Sciences,,,,
202620,22994,STAT,210,Quantitative Thought,3,Elem.Statist. for the Sciences,M,1000 1050,NICELY,Alice Ashkar
202620,22994,STAT,210,Quantitative Reasoning,3,Elem.Statist. for the Sciences,M,1000 1050,NICELY,Alice Ashkar
202620,22995,STAT,210,Quantitative Thought,3,Elem.Statist. for the Sciences,MW,1530 1620,NICELY,Alice Ashkar
202620,22995,STAT,210,Quantitative Reasoning,3,Elem.Statist. for the Sciences,MW,1530 1620,NICELY,Alice Ashkar
202620,23008,STAT,231,Quantitative Thought,3,Intr.Statistical Computing,TR,1230 1345,NICELY,Alice Ashkar
202620,23008,STAT,231,Quantitative Reasoning,3,Intr.Statistical Computing,TR,1230 1345,NICELY,Alice Ashkar
202620,23013,THTR,200,Cultures and Histories,3,Introduction to Theater,MW,1530 1645,FISK,Joanna Raad
202620,23013,THTR,200,Humanities I,3,Introduction to Theater,MW,1530 1645,FISK,Joanna Raad
202620,23014,THTR,210,Cultures and Histories,3,Theater History,MW,1230 1345,FISK,Joanna Raad
202620,23014,THTR,210,Humanities I,3,Theater History,MW,1230 1345,FISK,Joanna Raad
202620,23015,THTR,240,Cultures and Histories,3,Design in Theater,MW,1400 1515,FISK,Joanna Raad
202620,23015,THTR,240,Humanities I,3,Design in Theater,MW,1400 1515,FISK,Joanna Raad
202620,23016,THTR,259,Cultures and Histories,3,Workshop in Theater Production,S,0900 1700,NICELY,Lucien Bou Rjeily
202620,23016,THTR,259,Humanities I,3,Workshop in Theater Production,S,0900 1700,NICELY,Lucien Bou Rjeily
202620,23017,THTR,260E,Cultures and Histories,3,ST.Appl.Theatre:Ed.Com&Soc.Chg,TR,1400 1515,NICELY,May Adra
202620,23017,THTR,260E,Humanities I,3,ST.Appl.Theatre:Ed.Com&Soc.Chg,TR,1400 1515,NICELY,May Adra
Transparent Image,,,,,,,,,,
